Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour
5168,Airport,0,No Cars Available,14/07/2016 20:33,14/07/2016 20:33,20
5166,Airport,0,No Cars Available,14/07/2016 20:34,14/07/2016 20:34,20
5183,Airport,0,No Cars Available,14/07/2016 20:34,14/07/2016 20:34,20
5178,Airport,0,No Cars Available,14/07/2016 20:35,14/07/2016 20:35,20
5180,Airport,0,No Cars Available,14/07/2016 20:36,14/07/2016 20:36,20
5179,Airport,0,No Cars Available,14/07/2016 20:37,14/07/2016 20:37,20
5172,Airport,0,No Cars Available,14/07/2016 20:37,14/07/2016 20:37,20
5182,Airport,0,No Cars Available,14/07/2016 20:38,14/07/2016 20:38,20
5181,Airport,0,No Cars Available,14/07/2016 20:39,14/07/2016 20:39,20
5187,Airport,0,No Cars Available,14/07/2016 20:42,14/07/2016 20:42,20
5189,Airport,0,No Cars Available,14/07/2016 20:44,14/07/2016 20:44,20
5186,Airport,0,No Cars Available,14/07/2016 20:45,14/07/2016 20:45,20
5191,City,0,No Cars Available,14/07/2016 20:46,14/07/2016 20:46,20
5188,Airport,0,No Cars Available,14/07/2016 20:48,14/07/2016 20:48,20
5196,Airport,0,No Cars Available,14/07/2016 20:48,14/07/2016 20:48,20
5190,Airport,0,No Cars Available,14/07/2016 20:49,14/07/2016 20:49,20
5201,Airport,0,No Cars Available,14/07/2016 20:50,14/07/2016 20:50,20
5197,Airport,0,No Cars Available,14/07/2016 20:50,14/07/2016 20:50,20
5195,Airport,0,No Cars Available,14/07/2016 20:50,14/07/2016 20:50,20
5192,Airport,0,No Cars Available,14/07/2016 20:52,14/07/2016 20:52,20
5211,Airport,0,No Cars Available,14/07/2016 20:52,14/07/2016 20:52,20
5204,City,0,No Cars Available,14/07/2016 20:53,14/07/2016 20:53,20
5203,Airport,0,No Cars Available,14/07/2016 20:54,14/07/2016 20:54,20
5206,Airport,0,No Cars Available,14/07/2016 20:54,14/07/2016 20:54,20
5212,Airport,0,No Cars Available,14/07/2016 20:55,14/07/2016 20:55,20
5218,Airport,0,No Cars Available,14/07/2016 20:56,14/07/2016 20:56,20
5205,Airport,0,No Cars Available,14/07/2016 20:56,14/07/2016 20:56,20
5215,Airport,0,No Cars Available,14/07/2016 20:58,14/07/2016 20:58,20
5213,Airport,0,No Cars Available,14/07/2016 21:01,14/07/2016 21:01,21
5229,Airport,0,No Cars Available,14/07/2016 21:02,14/07/2016 21:02,21
5223,Airport,0,No Cars Available,14/07/2016 21:03,14/07/2016 21:03,21
5220,Airport,0,No Cars Available,14/07/2016 21:04,14/07/2016 21:04,21
5222,Airport,0,No Cars Available,14/07/2016 21:05,14/07/2016 21:05,21
5226,Airport,0,No Cars Available,14/07/2016 21:05,14/07/2016 21:05,21
5238,Airport,0,No Cars Available,14/07/2016 21:06,14/07/2016 21:06,21
5236,Airport,0,No Cars Available,14/07/2016 21:06,14/07/2016 21:06,21
5231,Airport,0,No Cars Available,14/07/2016 21:08,14/07/2016 21:08,21
5230,Airport,0,No Cars Available,14/07/2016 21:09,14/07/2016 21:09,21
5237,Airport,0,No Cars Available,14/07/2016 21:09,14/07/2016 21:09,21
5232,Airport,0,No Cars Available,14/07/2016 21:10,14/07/2016 21:10,21
5240,Airport,0,No Cars Available,14/07/2016 21:11,14/07/2016 21:11,21
5233,City,0,No Cars Available,14/07/2016 21:11,14/07/2016 21:11,21
5239,Airport,0,No Cars Available,14/07/2016 21:12,14/07/2016 21:12,21
5242,Airport,0,No Cars Available,14/07/2016 21:13,14/07/2016 21:13,21
5246,Airport,0,No Cars Available,14/07/2016 21:13,14/07/2016 21:13,21
5228,Airport,0,No Cars Available,14/07/2016 21:14,14/07/2016 21:14,21
5249,Airport,0,No Cars Available,14/07/2016 21:15,14/07/2016 21:15,21
5245,Airport,0,No Cars Available,14/07/2016 21:17,14/07/2016 21:17,21
5257,Airport,0,No Cars Available,14/07/2016 21:18,14/07/2016 21:18,21
5247,Airport,0,No Cars Available,14/07/2016 21:18,14/07/2016 21:18,21
5244,Airport,0,No Cars Available,14/07/2016 21:18,14/07/2016 21:18,21
5252,Airport,0,No Cars Available,14/07/2016 21:22,14/07/2016 21:22,21
5250,Airport,0,No Cars Available,14/07/2016 21:23,14/07/2016 21:23,21
5253,Airport,0,No Cars Available,14/07/2016 21:23,14/07/2016 21:23,21
5256,Airport,0,No Cars Available,14/07/2016 21:24,14/07/2016 21:24,21
5261,Airport,0,No Cars Available,14/07/2016 21:25,14/07/2016 21:25,21
5260,Airport,0,No Cars Available,14/07/2016 21:26,14/07/2016 21:26,21
5258,Airport,0,No Cars Available,14/07/2016 21:27,14/07/2016 21:27,21
5267,Airport,0,No Cars Available,14/07/2016 21:28,14/07/2016 21:28,21
5262,Airport,0,No Cars Available,14/07/2016 21:28,14/07/2016 21:28,21
5259,Airport,0,No Cars Available,14/07/2016 21:30,14/07/2016 21:30,21
5265,Airport,0,No Cars Available,14/07/2016 21:30,14/07/2016 21:30,21
5280,Airport,0,No Cars Available,14/07/2016 21:34,14/07/2016 21:34,21
5279,Airport,0,No Cars Available,14/07/2016 21:34,14/07/2016 21:34,21
5264,Airport,0,No Cars Available,14/07/2016 21:34,14/07/2016 21:34,21
5281,Airport,0,No Cars Available,14/07/2016 21:35,14/07/2016 21:35,21
5269,Airport,0,No Cars Available,14/07/2016 21:36,14/07/2016 21:36,21
5277,Airport,0,No Cars Available,14/07/2016 21:37,14/07/2016 21:37,21
5282,Airport,0,No Cars Available,14/07/2016 21:37,14/07/2016 21:37,21
5278,Airport,0,No Cars Available,14/07/2016 21:38,14/07/2016 21:38,21
5283,Airport,0,No Cars Available,14/07/2016 21:39,14/07/2016 21:39,21
5274,Airport,0,No Cars Available,14/07/2016 21:40,14/07/2016 21:40,21
5301,Airport,0,No Cars Available,14/07/2016 21:48,14/07/2016 21:48,21
5296,Airport,0,No Cars Available,14/07/2016 21:49,14/07/2016 21:49,21
5299,Airport,0,No Cars Available,14/07/2016 21:49,14/07/2016 21:49,21
5293,Airport,0,No Cars Available,14/07/2016 21:50,14/07/2016 21:50,21
5292,Airport,0,No Cars Available,14/07/2016 21:52,14/07/2016 21:52,21
5302,Airport,0,No Cars Available,14/07/2016 21:53,14/07/2016 21:53,21
5303,Airport,0,No Cars Available,14/07/2016 21:54,14/07/2016 21:54,21
5298,Airport,0,No Cars Available,14/07/2016 21:54,14/07/2016 21:54,21
5304,Airport,0,No Cars Available,14/07/2016 21:56,14/07/2016 21:56,21
5305,Airport,0,No Cars Available,14/07/2016 21:56,14/07/2016 21:56,21
5308,Airport,0,No Cars Available,14/07/2016 21:58,14/07/2016 21:58,21
5309,Airport,0,No Cars Available,14/07/2016 21:58,14/07/2016 21:58,21
5312,Airport,0,No Cars Available,14/07/2016 21:58,14/07/2016 21:58,21
5311,Airport,0,No Cars Available,14/07/2016 22:00,14/07/2016 22:00,22
5306,Airport,0,No Cars Available,14/07/2016 22:01,14/07/2016 22:01,22
5307,Airport,0,No Cars Available,14/07/2016 22:03,14/07/2016 22:03,22
5310,Airport,0,No Cars Available,14/07/2016 22:04,14/07/2016 22:04,22
5315,Airport,0,No Cars Available,14/07/2016 22:05,14/07/2016 22:05,22
5314,Airport,0,No Cars Available,14/07/2016 22:05,14/07/2016 22:05,22
5322,Airport,0,No Cars Available,14/07/2016 22:06,14/07/2016 22:06,22
5316,Airport,0,No Cars Available,14/07/2016 22:06,14/07/2016 22:06,22
5319,Airport,0,No Cars Available,14/07/2016 22:08,14/07/2016 22:08,22
5317,Airport,0,No Cars Available,14/07/2016 22:09,14/07/2016 22:09,22
5323,Airport,0,No Cars Available,14/07/2016 22:13,14/07/2016 22:13,22
5320,Airport,0,No Cars Available,14/07/2016 22:13,14/07/2016 22:13,22
5324,Airport,0,No Cars Available,14/07/2016 22:14,14/07/2016 22:14,22
5329,Airport,0,No Cars Available,14/07/2016 22:15,14/07/2016 22:15,22
5330,Airport,0,No Cars Available,14/07/2016 22:19,14/07/2016 22:19,22
5331,Airport,0,No Cars Available,14/07/2016 22:20,14/07/2016 22:20,22
5333,Airport,0,No Cars Available,14/07/2016 22:22,14/07/2016 22:22,22
5332,City,0,No Cars Available,14/07/2016 22:22,14/07/2016 22:22,22
5334,City,0,No Cars Available,14/07/2016 22:23,14/07/2016 22:23,22
5339,City,0,No Cars Available,14/07/2016 22:28,14/07/2016 22:28,22
5343,City,0,No Cars Available,14/07/2016 22:35,14/07/2016 22:35,22
5346,Airport,0,No Cars Available,14/07/2016 22:46,14/07/2016 22:46,22
5353,Airport,0,No Cars Available,14/07/2016 22:54,14/07/2016 22:54,22
5351,City,0,No Cars Available,14/07/2016 22:54,14/07/2016 22:54,22
5356,Airport,0,No Cars Available,14/07/2016 23:06,14/07/2016 23:06,23
5355,City,0,No Cars Available,14/07/2016 23:10,14/07/2016 23:10,23
5363,Airport,0,No Cars Available,14/07/2016 23:19,14/07/2016 23:19,23
5362,Airport,0,No Cars Available,14/07/2016 23:22,14/07/2016 23:22,23
5361,Airport,0,No Cars Available,14/07/2016 23:22,14/07/2016 23:22,23
5365,City,0,No Cars Available,14/07/2016 23:24,14/07/2016 23:24,23
5372,City,0,No Cars Available,14/07/2016 23:38,14/07/2016 23:38,23
5369,Airport,0,No Cars Available,14/07/2016 23:39,14/07/2016 23:39,23
5371,Airport,0,No Cars Available,14/07/2016 23:41,14/07/2016 23:41,23
5375,Airport,0,No Cars Available,14/07/2016 23:42,14/07/2016 23:42,23
5376,City,0,No Cars Available,14/07/2016 23:43,14/07/2016 23:43,23
5378,Airport,0,No Cars Available,14/07/2016 23:52,14/07/2016 23:52,23
6765,Airport,0,No Cars Available,15/07/2016 00:09,15/07/2016 00:09,0
5388,Airport,0,No Cars Available,15/07/2016 00:19,15/07/2016 00:19,0
5387,City,0,No Cars Available,15/07/2016 00:19,15/07/2016 00:19,0
5389,Airport,0,No Cars Available,15/07/2016 00:20,15/07/2016 00:20,0
5386,City,0,No Cars Available,15/07/2016 00:20,15/07/2016 00:20,0
5390,Airport,0,No Cars Available,15/07/2016 00:26,15/07/2016 00:26,0
5391,City,0,No Cars Available,15/07/2016 00:26,15/07/2016 00:26,0
5393,Airport,0,No Cars Available,15/07/2016 00:30,15/07/2016 00:30,0
5397,City,0,No Cars Available,15/07/2016 00:52,15/07/2016 00:52,0
5395,Airport,0,No Cars Available,15/07/2016 00:53,15/07/2016 00:53,0
5398,City,0,No Cars Available,15/07/2016 01:02,15/07/2016 01:02,1
5401,City,0,No Cars Available,15/07/2016 01:04,15/07/2016 01:04,1
5403,Airport,0,No Cars Available,15/07/2016 01:14,15/07/2016 01:14,1
5405,Airport,0,No Cars Available,15/07/2016 01:20,15/07/2016 01:20,1
5406,City,0,No Cars Available,15/07/2016 01:27,15/07/2016 01:27,1
5407,Airport,0,No Cars Available,15/07/2016 01:31,15/07/2016 01:31,1
5408,City,0,No Cars Available,15/07/2016 01:37,15/07/2016 01:37,1
5411,Airport,0,No Cars Available,15/07/2016 01:43,15/07/2016 01:43,1
5412,Airport,0,No Cars Available,15/07/2016 01:49,15/07/2016 01:49,1
5413,Airport,0,No Cars Available,15/07/2016 01:50,15/07/2016 01:50,1
5414,Airport,0,No Cars Available,15/07/2016 01:51,15/07/2016 01:51,1
5415,City,0,No Cars Available,15/07/2016 01:51,15/07/2016 01:51,1
5416,City,0,No Cars Available,15/07/2016 01:53,15/07/2016 01:53,1
5417,Airport,0,No Cars Available,15/07/2016 01:59,15/07/2016 01:59,1
5420,Airport,0,No Cars Available,15/07/2016 02:09,15/07/2016 02:09,2
5427,City,0,No Cars Available,15/07/2016 02:20,15/07/2016 02:20,2
5426,Airport,0,No Cars Available,15/07/2016 02:22,15/07/2016 02:22,2
5429,Airport,0,No Cars Available,15/07/2016 02:38,15/07/2016 02:38,2
5433,City,0,No Cars Available,15/07/2016 02:41,15/07/2016 02:41,2
5432,Airport,0,No Cars Available,15/07/2016 02:42,15/07/2016 02:42,2
5438,City,0,No Cars Available,15/07/2016 02:59,15/07/2016 02:59,2
5436,City,0,No Cars Available,15/07/2016 02:59,15/07/2016 02:59,2
5443,City,0,No Cars Available,15/07/2016 03:03,15/07/2016 03:03,3
5441,City,0,No Cars Available,15/07/2016 03:06,15/07/2016 03:06,3
5445,Airport,0,No Cars Available,15/07/2016 03:07,15/07/2016 03:07,3
5442,Airport,0,No Cars Available,15/07/2016 03:08,15/07/2016 03:08,3
5439,City,0,No Cars Available,15/07/2016 03:13,15/07/2016 03:13,3
5449,City,0,No Cars Available,15/07/2016 03:18,15/07/2016 03:18,3
5447,City,0,No Cars Available,15/07/2016 03:19,15/07/2016 03:19,3
5450,City,0,No Cars Available,15/07/2016 03:21,15/07/2016 03:21,3
5451,Airport,0,No Cars Available,15/07/2016 03:25,15/07/2016 03:25,3
5446,City,0,No Cars Available,15/07/2016 03:25,15/07/2016 03:25,3
5452,Airport,0,No Cars Available,15/07/2016 03:28,15/07/2016 03:28,3
5456,Airport,0,No Cars Available,15/07/2016 03:45,15/07/2016 03:45,3
5454,Airport,0,No Cars Available,15/07/2016 03:47,15/07/2016 03:47,3
5458,Airport,0,No Cars Available,15/07/2016 04:00,15/07/2016 04:00,4
5459,Airport,0,No Cars Available,15/07/2016 04:03,15/07/2016 04:03,4
5461,Airport,0,No Cars Available,15/07/2016 04:10,15/07/2016 04:10,4
5462,Airport,0,No Cars Available,15/07/2016 04:20,15/07/2016 04:20,4
5463,Airport,0,No Cars Available,15/07/2016 04:20,15/07/2016 04:20,4
5464,City,0,No Cars Available,15/07/2016 04:21,15/07/2016 04:21,4
5465,Airport,0,No Cars Available,15/07/2016 04:29,15/07/2016 04:29,4
5466,Airport,0,No Cars Available,15/07/2016 04:31,15/07/2016 04:31,4
5468,City,0,No Cars Available,15/07/2016 04:37,15/07/2016 04:37,4
5467,City,0,No Cars Available,15/07/2016 04:42,15/07/2016 04:42,4
5490,City,0,No Cars Available,15/07/2016 04:50,15/07/2016 04:50,4
5483,Airport,0,No Cars Available,15/07/2016 04:51,15/07/2016 04:51,4
5482,City,0,No Cars Available,15/07/2016 04:51,15/07/2016 04:51,4
5485,Airport,0,No Cars Available,15/07/2016 04:54,15/07/2016 04:54,4
5491,City,0,No Cars Available,15/07/2016 04:56,15/07/2016 04:56,4
5492,City,0,No Cars Available,15/07/2016 05:01,15/07/2016 05:01,5
5504,City,0,No Cars Available,15/07/2016 05:05,15/07/2016 05:05,5
5507,City,0,No Cars Available,15/07/2016 05:07,15/07/2016 05:07,5
5509,City,0,No Cars Available,15/07/2016 05:08,15/07/2016 05:08,5
5516,City,0,No Cars Available,15/07/2016 05:09,15/07/2016 05:09,5
5527,City,0,No Cars Available,15/07/2016 05:17,15/07/2016 05:17,5
5530,City,0,No Cars Available,15/07/2016 05:19,15/07/2016 05:19,5
5528,City,0,No Cars Available,15/07/2016 05:19,15/07/2016 05:19,5
5523,City,0,No Cars Available,15/07/2016 05:20,15/07/2016 05:20,5
5532,City,0,No Cars Available,15/07/2016 05:22,15/07/2016 05:22,5
5539,City,0,No Cars Available,15/07/2016 05:25,15/07/2016 05:25,5
5542,City,0,No Cars Available,15/07/2016 05:28,15/07/2016 05:28,5
5541,City,0,No Cars Available,15/07/2016 05:28,15/07/2016 05:28,5
5546,City,0,No Cars Available,15/07/2016 05:33,15/07/2016 05:33,5
5550,City,0,No Cars Available,15/07/2016 05:33,15/07/2016 05:33,5
5561,City,0,No Cars Available,15/07/2016 05:40,15/07/2016 05:40,5
5562,Airport,0,No Cars Available,15/07/2016 05:43,15/07/2016 05:43,5
5563,City,0,No Cars Available,15/07/2016 05:45,15/07/2016 05:45,5
5567,City,0,No Cars Available,15/07/2016 05:48,15/07/2016 05:48,5
5571,City,0,No Cars Available,15/07/2016 05:52,15/07/2016 05:52,5
5589,City,0,No Cars Available,15/07/2016 05:54,15/07/2016 05:54,5
5574,City,0,No Cars Available,15/07/2016 05:55,15/07/2016 05:55,5
5579,City,0,No Cars Available,15/07/2016 05:56,15/07/2016 05:56,5
5588,City,0,No Cars Available,15/07/2016 05:58,15/07/2016 05:58,5
5593,City,0,No Cars Available,15/07/2016 06:02,15/07/2016 06:02,6
5599,City,0,No Cars Available,15/07/2016 06:09,15/07/2016 06:09,6
5601,Airport,0,No Cars Available,15/07/2016 06:09,15/07/2016 06:09,6
5595,City,0,No Cars Available,15/07/2016 06:10,15/07/2016 06:10,6
5602,City,0,No Cars Available,15/07/2016 06:10,15/07/2016 06:10,6
5592,City,0,No Cars Available,15/07/2016 06:10,15/07/2016 06:10,6
5610,City,0,No Cars Available,15/07/2016 06:16,15/07/2016 06:16,6
5607,City,0,No Cars Available,15/07/2016 06:18,15/07/2016 06:18,6
5616,City,0,No Cars Available,15/07/2016 06:21,15/07/2016 06:21,6
5611,City,0,No Cars Available,15/07/2016 06:21,15/07/2016 06:21,6
5624,City,0,No Cars Available,15/07/2016 06:29,15/07/2016 06:29,6
5625,City,0,No Cars Available,15/07/2016 06:31,15/07/2016 06:31,6
5620,City,0,No Cars Available,15/07/2016 06:34,15/07/2016 06:34,6
5633,City,0,No Cars Available,15/07/2016 06:41,15/07/2016 06:41,6
5670,City,0,No Cars Available,15/07/2016 06:57,15/07/2016 06:57,6
5657,City,0,No Cars Available,15/07/2016 07:01,15/07/2016 07:01,7
5669,City,0,No Cars Available,15/07/2016 07:02,15/07/2016 07:02,7
5658,City,0,No Cars Available,15/07/2016 07:03,15/07/2016 07:03,7
5667,City,0,No Cars Available,15/07/2016 07:07,15/07/2016 07:07,7
5680,City,0,No Cars Available,15/07/2016 07:08,15/07/2016 07:08,7
5684,City,0,No Cars Available,15/07/2016 07:19,15/07/2016 07:19,7
5695,City,0,No Cars Available,15/07/2016 07:26,15/07/2016 07:26,7
5692,Airport,0,No Cars Available,15/07/2016 07:27,15/07/2016 07:27,7
5693,City,0,No Cars Available,15/07/2016 07:27,15/07/2016 07:27,7
5722,City,0,No Cars Available,15/07/2016 07:39,15/07/2016 07:39,7
5712,City,0,No Cars Available,15/07/2016 07:39,15/07/2016 07:39,7
5721,City,0,No Cars Available,15/07/2016 07:41,15/07/2016 07:41,7
5727,City,0,No Cars Available,15/07/2016 07:41,15/07/2016 07:41,7
5725,City,0,No Cars Available,15/07/2016 07:42,15/07/2016 07:42,7
5726,City,0,No Cars Available,15/07/2016 07:46,15/07/2016 07:46,7
5739,City,0,No Cars Available,15/07/2016 07:50,15/07/2016 07:50,7
5744,City,0,No Cars Available,15/07/2016 07:55,15/07/2016 07:55,7
5745,City,0,No Cars Available,15/07/2016 07:58,15/07/2016 07:58,7
5747,City,0,No Cars Available,15/07/2016 07:58,15/07/2016 07:58,7
5743,City,0,No Cars Available,15/07/2016 07:59,15/07/2016 07:59,7
5758,City,0,No Cars Available,15/07/2016 08:06,15/07/2016 08:06,8
5770,Airport,0,No Cars Available,15/07/2016 08:16,15/07/2016 08:16,8
5762,City,0,No Cars Available,15/07/2016 08:23,15/07/2016 08:23,8
5773,City,0,No Cars Available,15/07/2016 08:24,15/07/2016 08:24,8
5776,City,0,No Cars Available,15/07/2016 08:25,15/07/2016 08:25,8
5777,City,0,No Cars Available,15/07/2016 08:27,15/07/2016 08:27,8
5779,City,0,No Cars Available,15/07/2016 08:27,15/07/2016 08:27,8
5797,City,0,No Cars Available,15/07/2016 08:39,15/07/2016 08:39,8
5803,City,0,No Cars Available,15/07/2016 08:40,15/07/2016 08:40,8
5796,City,0,No Cars Available,15/07/2016 08:40,15/07/2016 08:40,8
5804,City,0,No Cars Available,15/07/2016 08:42,15/07/2016 08:42,8
5813,City,0,No Cars Available,15/07/2016 08:46,15/07/2016 08:46,8
5810,City,0,No Cars Available,15/07/2016 08:46,15/07/2016 08:46,8
5818,City,0,No Cars Available,15/07/2016 08:49,15/07/2016 08:49,8
5819,City,0,No Cars Available,15/07/2016 08:49,15/07/2016 08:49,8
5837,City,0,No Cars Available,15/07/2016 08:59,15/07/2016 08:59,8
5829,City,0,No Cars Available,15/07/2016 09:01,15/07/2016 09:01,9
5845,City,0,No Cars Available,15/07/2016 09:06,15/07/2016 09:06,9
5841,City,0,No Cars Available,15/07/2016 09:07,15/07/2016 09:07,9
5852,City,0,No Cars Available,15/07/2016 09:07,15/07/2016 09:07,9
5840,City,0,No Cars Available,15/07/2016 09:07,15/07/2016 09:07,9
5859,City,0,No Cars Available,15/07/2016 09:11,15/07/2016 09:11,9
5858,City,0,No Cars Available,15/07/2016 09:14,15/07/2016 09:14,9
5863,City,0,No Cars Available,15/07/2016 09:15,15/07/2016 09:15,9
5882,City,0,No Cars Available,15/07/2016 09:32,15/07/2016 09:32,9
5885,City,0,No Cars Available,15/07/2016 09:34,15/07/2016 09:34,9
5881,City,0,No Cars Available,15/07/2016 09:36,15/07/2016 09:36,9
5889,City,0,No Cars Available,15/07/2016 09:38,15/07/2016 09:38,9
5909,City,0,No Cars Available,15/07/2016 10:00,15/07/2016 10:00,10
5922,City,0,No Cars Available,15/07/2016 10:07,15/07/2016 10:07,10
5931,City,0,No Cars Available,15/07/2016 10:10,15/07/2016 10:10,10
5930,City,0,No Cars Available,15/07/2016 10:12,15/07/2016 10:12,10
5934,Airport,0,No Cars Available,15/07/2016 10:12,15/07/2016 10:12,10
5939,City,0,No Cars Available,15/07/2016 10:18,15/07/2016 10:18,10
5937,City,0,No Cars Available,15/07/2016 10:20,15/07/2016 10:20,10
5941,City,0,No Cars Available,15/07/2016 10:23,15/07/2016 10:23,10
5946,City,0,No Cars Available,15/07/2016 10:28,15/07/2016 10:28,10
5943,City,0,No Cars Available,15/07/2016 10:29,15/07/2016 10:29,10
5954,City,0,No Cars Available,15/07/2016 10:44,15/07/2016 10:44,10
5951,City,0,No Cars Available,15/07/2016 10:49,15/07/2016 10:49,10
5959,City,0,No Cars Available,15/07/2016 10:53,15/07/2016 10:53,10
5969,City,0,No Cars Available,15/07/2016 10:55,15/07/2016 10:55,10
5965,City,0,No Cars Available,15/07/2016 10:57,15/07/2016 10:57,10
5963,City,0,No Cars Available,15/07/2016 10:58,15/07/2016 10:58,10
5968,City,0,No Cars Available,15/07/2016 11:08,15/07/2016 11:08,11
5974,City,0,No Cars Available,15/07/2016 11:14,15/07/2016 11:14,11
5975,City,0,No Cars Available,15/07/2016 11:15,15/07/2016 11:15,11
5982,City,0,No Cars Available,15/07/2016 11:38,15/07/2016 11:38,11
5985,City,0,No Cars Available,15/07/2016 11:41,15/07/2016 11:41,11
5984,City,0,No Cars Available,15/07/2016 11:44,15/07/2016 11:44,11
5995,City,0,No Cars Available,15/07/2016 11:52,15/07/2016 11:52,11
5991,City,0,No Cars Available,15/07/2016 11:52,15/07/2016 11:52,11
5997,City,0,No Cars Available,15/07/2016 11:54,15/07/2016 11:54,11
5993,City,0,No Cars Available,15/07/2016 11:56,15/07/2016 11:56,11
5999,City,0,No Cars Available,15/07/2016 12:00,15/07/2016 12:00,12
5998,Airport,0,No Cars Available,15/07/2016 12:05,15/07/2016 12:05,12
6005,City,0,No Cars Available,15/07/2016 12:12,15/07/2016 12:12,12
6008,City,0,No Cars Available,15/07/2016 12:14,15/07/2016 12:14,12
6011,City,0,No Cars Available,15/07/2016 12:21,15/07/2016 12:21,12
6015,City,0,No Cars Available,15/07/2016 12:28,15/07/2016 12:28,12
6012,Airport,0,No Cars Available,15/07/2016 12:29,15/07/2016 12:29,12
6018,City,0,No Cars Available,15/07/2016 12:34,15/07/2016 12:34,12
6019,City,0,No Cars Available,15/07/2016 12:40,15/07/2016 12:40,12
6023,City,0,No Cars Available,15/07/2016 12:42,15/07/2016 12:42,12
6025,City,0,No Cars Available,15/07/2016 12:45,15/07/2016 12:45,12
6022,City,0,No Cars Available,15/07/2016 12:50,15/07/2016 12:50,12
6029,City,0,No Cars Available,15/07/2016 12:51,15/07/2016 12:51,12
6028,Airport,0,No Cars Available,15/07/2016 12:52,15/07/2016 12:52,12
6034,City,0,No Cars Available,15/07/2016 12:57,15/07/2016 12:57,12
6036,City,0,No Cars Available,15/07/2016 13:04,15/07/2016 13:04,13
6040,City,0,No Cars Available,15/07/2016 13:09,15/07/2016 13:09,13
6041,Airport,0,No Cars Available,15/07/2016 13:10,15/07/2016 13:10,13
6038,City,0,No Cars Available,15/07/2016 13:10,15/07/2016 13:10,13
6043,City,0,No Cars Available,15/07/2016 13:14,15/07/2016 13:14,13
6044,City,0,No Cars Available,15/07/2016 13:17,15/07/2016 13:17,13
6047,City,0,No Cars Available,15/07/2016 13:25,15/07/2016 13:25,13
6048,City,0,No Cars Available,15/07/2016 13:29,15/07/2016 13:29,13
6051,City,0,No Cars Available,15/07/2016 13:30,15/07/2016 13:30,13
6052,City,0,No Cars Available,15/07/2016 13:34,15/07/2016 13:34,13
6054,City,0,No Cars Available,15/07/2016 13:35,15/07/2016 13:35,13
6053,City,0,No Cars Available,15/07/2016 13:35,15/07/2016 13:35,13
6061,City,0,No Cars Available,15/07/2016 13:41,15/07/2016 13:41,13
6059,Airport,0,No Cars Available,15/07/2016 13:44,15/07/2016 13:44,13
6060,City,0,No Cars Available,15/07/2016 13:44,15/07/2016 13:44,13
6065,City,0,No Cars Available,15/07/2016 13:57,15/07/2016 13:57,13
6068,City,0,No Cars Available,15/07/2016 13:58,15/07/2016 13:58,13
6071,City,0,No Cars Available,15/07/2016 14:00,15/07/2016 14:00,14
6070,City,0,No Cars Available,15/07/2016 14:04,15/07/2016 14:04,14
6072,City,0,No Cars Available,15/07/2016 14:05,15/07/2016 14:05,14
6069,City,0,No Cars Available,15/07/2016 14:06,15/07/2016 14:06,14
6077,City,0,No Cars Available,15/07/2016 14:10,15/07/2016 14:10,14
6075,City,0,No Cars Available,15/07/2016 14:10,15/07/2016 14:10,14
6078,City,0,No Cars Available,15/07/2016 14:18,15/07/2016 14:18,14
6084,City,0,No Cars Available,15/07/2016 14:21,15/07/2016 14:21,14
6085,City,0,No Cars Available,15/07/2016 14:23,15/07/2016 14:23,14
6083,City,0,No Cars Available,15/07/2016 14:26,15/07/2016 14:26,14
6094,City,0,No Cars Available,15/07/2016 14:35,15/07/2016 14:35,14
6097,City,0,No Cars Available,15/07/2016 14:36,15/07/2016 14:36,14
6092,Airport,0,No Cars Available,15/07/2016 14:38,15/07/2016 14:38,14
6096,City,0,No Cars Available,15/07/2016 14:38,15/07/2016 14:38,14
6095,City,0,No Cars Available,15/07/2016 14:40,15/07/2016 14:40,14
6099,City,0,No Cars Available,15/07/2016 14:41,15/07/2016 14:41,14
6109,City,0,No Cars Available,15/07/2016 15:01,15/07/2016 15:01,15
6105,City,0,No Cars Available,15/07/2016 15:02,15/07/2016 15:02,15
6110,City,0,No Cars Available,15/07/2016 15:05,15/07/2016 15:05,15
6104,City,0,No Cars Available,15/07/2016 15:08,15/07/2016 15:08,15
6115,Airport,0,No Cars Available,15/07/2016 15:12,15/07/2016 15:12,15
6119,City,0,No Cars Available,15/07/2016 15:24,15/07/2016 15:24,15
6121,City,0,No Cars Available,15/07/2016 15:27,15/07/2016 15:27,15
6126,City,0,No Cars Available,15/07/2016 15:28,15/07/2016 15:28,15
6123,City,0,No Cars Available,15/07/2016 15:29,15/07/2016 15:29,15
6125,City,0,No Cars Available,15/07/2016 15:32,15/07/2016 15:32,15
6127,City,0,No Cars Available,15/07/2016 15:34,15/07/2016 15:34,15
6130,City,0,No Cars Available,15/07/2016 15:37,15/07/2016 15:37,15
6128,City,0,No Cars Available,15/07/2016 15:38,15/07/2016 15:38,15
6135,City,0,No Cars Available,15/07/2016 15:42,15/07/2016 15:42,15
6134,City,0,No Cars Available,15/07/2016 15:46,15/07/2016 15:46,15
6136,City,0,No Cars Available,15/07/2016 15:46,15/07/2016 15:46,15
6137,Airport,0,No Cars Available,15/07/2016 15:50,15/07/2016 15:50,15
